publication_date,report_date,country,province,health_zone,confirmed_cases,probable_cases,confirmed_deaths,total_cases,total_deaths,total_suspected_cases,new_deaths,new_cured,total_cured,new_suspected_cases,old_suspected_cases,confirmed_cases_change,probable_cases_change,total_cases_change,confirmed_deaths_change,total_deaths_change,total_suspected_cases_change,source
2019-03-05,2019-03-04,COD,Ituri,Mandima,21,3,11,24,14,1,NA,NA,NA,NA,NA,0,0,0,1,1,-1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_5mar19
2019-03-05,2019-03-04,COD,Ituri,Nyankunde,1,0,1,1,1,2,NA,NA,NA,NA,NA,0,0,0,0,0,2,https://mailchi.mp/sante.gouv.cd/ebola_kivu_5mar19
2019-03-05,2019-03-04,COD,Ituri,Rwampara (Bunia),1,0,1,1,1,10,NA,NA,NA,NA,NA,0,0,0,0,0,3,https://mailchi.mp/sante.gouv.cd/ebola_kivu_5mar19
2019-03-05,2019-03-04,COD,Ituri,Tchomia,2,0,2,2,2,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_5mar19
2019-03-04,2019-03-03,COD,North Kivu,Beni,226,9,118,235,127,49,NA,NA,NA,NA,NA,0,0,0,0,0,-18,https://mailchi.mp/sante.gouv.cd/ebola_kivu_4mar19
2019-03-04,2019-03-03,COD,North Kivu,Biena,5,0,5,5,5,4,NA,NA,NA,NA,NA,0,0,0,0,0,2,https://mailchi.mp/sante.gouv.cd/ebola_kivu_4mar19
2019-03-04,2019-03-03,COD,North Kivu,Butembo,83,0,43,83,43,15,NA,NA,NA,NA,NA,4,0,4,1,1,-2,https://mailchi.mp/sante.gouv.cd/ebola_kivu_4mar19
2019-03-04,2019-03-03,COD,North Kivu,Goma,0,0,0,0,0,4,NA,NA,NA,NA,NA,0,0,0,0,0,1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_4mar19
2019-03-04,2019-03-03,COD,North Kivu,Kalunguta,44,13,19,57,32,3,NA,NA,NA,NA,NA,-1,0,-1,0,0,-6,https://mailchi.mp/sante.gouv.cd/ebola_kivu_4mar19
2019-03-04,2019-03-03,COD,North Kivu,Katwa,245,11,181,256,192,12,NA,NA,NA,NA,NA,1,0,1,1,1,-1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_4mar19
2019-03-04,2019-03-03,COD,North Kivu,Kayina,5,0,3,5,3,10,NA,NA,NA,NA,NA,0,0,0,0,0,8,https://mailchi.mp/sante.gouv.cd/ebola_kivu_4mar19
2019-03-04,2019-03-03,COD,North Kivu,Kyondo,15,2,11,17,13,12,NA,NA,NA,NA,NA,0,0,0,0,0,3,https://mailchi.mp/sante.gouv.cd/ebola_kivu_4mar19
2019-03-04,2019-03-03,COD,North Kivu,Lubero,0,0,0,0,0,1,NA,NA,NA,NA,NA,0,0,0,0,0,-4,https://mailchi.mp/sante.gouv.cd/ebola_kivu_4mar19
2019-03-04,2019-03-03,COD,North Kivu,Mabalako,90,16,54,106,70,4,NA,NA,NA,NA,NA,0,0,0,0,0,-1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_4mar19
2019-03-04,2019-03-03,COD,North Kivu,Mangurujipa,5,0,4,5,4,4,NA,NA,NA,NA,NA,0,0,0,0,0,2,https://mailchi.mp/sante.gouv.cd/ebola_kivu_4mar19
2019-03-04,2019-03-03,COD,North Kivu,Masereka,8,1,3,9,4,1,NA,NA,NA,NA,NA,0,0,0,0,0,1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_4mar19
2019-03-04,2019-03-03,COD,North Kivu,Musienene,6,1,2,7,3,23,NA,NA,NA,NA,NA,0,0,0,0,0,6,https://mailchi.mp/sante.gouv.cd/ebola_kivu_4mar19
2019-03-04,2019-03-03,COD,North Kivu,Mutwanga,4,0,3,4,3,0,NA,NA,NA,NA,NA,0,0,0,0,0,-2,https://mailchi.mp/sante.gouv.cd/ebola_kivu_4mar19
2019-03-04,2019-03-03,COD,North Kivu,Oicha,31,0,19,31,19,9,NA,NA,NA,NA,NA,1,0,1,0,0,-2,https://mailchi.mp/sante.gouv.cd/ebola_kivu_4mar19
2019-03-04,2019-03-03,COD,North Kivu,Vuhovi,13,0,10,13,10,2,NA,NA,NA,NA,NA,-1,0,-1,0,0,1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_4mar19
2019-03-04,2019-03-03,COD,Ituri,Komanda,27,9,9,36,18,9,NA,NA,NA,NA,NA,-1,0,-1,0,0,2,https://mailchi.mp/sante.gouv.cd/ebola_kivu_4mar19
2019-03-04,2019-03-03,COD,Ituri,Mandima,21,3,10,24,13,2,NA,NA,NA,NA,NA,0,0,0,0,0,-3,https://mailchi.mp/sante.gouv.cd/ebola_kivu_4mar19
2019-03-04,2019-03-03,COD,Ituri,Nyankunde,1,0,1,1,1,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_4mar19
2019-03-04,2019-03-03,COD,Ituri,Rwampara (Bunia),1,0,1,1,1,7,NA,NA,NA,NA,NA,0,0,0,0,0,2,https://mailchi.mp/sante.gouv.cd/ebola_kivu_4mar19
2019-03-04,2019-03-03,COD,Ituri,Tchomia,2,0,2,2,2,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_4mar19
2019-03-03,2019-03-02,COD,North Kivu,Beni,226,9,118,235,127,67,NA,NA,NA,NA,NA,0,0,0,0,0,14,https://mailchi.mp/sante.gouv.cd/ebola_kivu_3mar19
2019-03-03,2019-03-02,COD,North Kivu,Biena,5,0,5,5,5,2,NA,NA,NA,NA,NA,0,0,0,0,0,-3,https://mailchi.mp/sante.gouv.cd/ebola_kivu_3mar19
2019-03-03,2019-03-02,COD,North Kivu,Butembo,79,0,42,79,42,17,NA,NA,NA,NA,NA,1,0,1,1,1,-5,https://mailchi.mp/sante.gouv.cd/ebola_kivu_3mar19
2019-03-03,2019-03-02,COD,North Kivu,Goma,0,0,0,0,0,3,NA,NA,NA,NA,NA,0,0,0,0,0,-1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_3mar19
2019-03-03,2019-03-02,COD,North Kivu,Kalunguta,45,13,19,58,32,9,NA,NA,NA,NA,NA,0,0,0,0,0,6,https://mailchi.mp/sante.gouv.cd/ebola_kivu_3mar19
2019-03-03,2019-03-02,COD,North Kivu,Katwa,244,11,180,255,191,13,NA,NA,NA,NA,NA,2,0,2,1,1,-6,https://mailchi.mp/sante.gouv.cd/ebola_kivu_3mar19
2019-03-03,2019-03-02,COD,North Kivu,Kayina,5,0,3,5,3,2,NA,NA,NA,NA,NA,0,0,0,0,0,-3,https://mailchi.mp/sante.gouv.cd/ebola_kivu_3mar19
2019-03-03,2019-03-02,COD,North Kivu,Kyondo,15,2,11,17,13,9,NA,NA,NA,NA,NA,0,0,0,0,0,4,https://mailchi.mp/sante.gouv.cd/ebola_kivu_3mar19
2019-03-03,2019-03-02,COD,North Kivu,Lubero,0,0,0,0,0,5,NA,NA,NA,NA,NA,0,0,0,0,0,4,https://mailchi.mp/sante.gouv.cd/ebola_kivu_3mar19
2019-03-03,2019-03-02,COD,North Kivu,Mabalako,90,16,54,106,70,5,NA,NA,NA,NA,NA,0,0,0,0,0,3,https://mailchi.mp/sante.gouv.cd/ebola_kivu_3mar19
2019-03-03,2019-03-02,COD,North Kivu,Mangurujipa,5,0,4,5,4,2,NA,NA,NA,NA,NA,0,0,0,0,0,-1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_3mar19
2019-03-03,2019-03-02,COD,North Kivu,Masereka,8,1,3,9,4,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_3mar19
2019-03-03,2019-03-02,COD,North Kivu,Musienene,6,1,2,7,3,17,NA,NA,NA,NA,NA,0,0,0,0,0,4,https://mailchi.mp/sante.gouv.cd/ebola_kivu_3mar19
2019-03-03,2019-03-02,COD,North Kivu,Mutwanga,4,0,3,4,3,2,NA,NA,NA,NA,NA,0,0,0,0,0,-3,https://mailchi.mp/sante.gouv.cd/ebola_kivu_3mar19
2019-03-03,2019-03-02,COD,North Kivu,Oicha,30,0,19,30,19,11,NA,NA,NA,NA,NA,0,0,0,0,0,-3,https://mailchi.mp/sante.gouv.cd/ebola_kivu_3mar19
2019-03-03,2019-03-02,COD,North Kivu,Vuhovi,14,0,10,14,10,1,NA,NA,NA,NA,NA,0,0,0,0,0,1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_3mar19
2019-03-03,2019-03-02,COD,Ituri,Komanda,28,9,9,37,18,7,NA,NA,NA,NA,NA,0,0,0,0,0,-1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_3mar19
2019-03-03,2019-03-02,COD,Ituri,Mandima,21,3,10,24,13,5,NA,NA,NA,NA,NA,1,0,1,0,0,4,https://mailchi.mp/sante.gouv.cd/ebola_kivu_3mar19
2019-03-03,2019-03-02,COD,Ituri,Nyankunde,1,0,1,1,1,0,NA,NA,NA,NA,NA,0,0,0,0,0,-2,https://mailchi.mp/sante.gouv.cd/ebola_kivu_3mar19
2019-03-03,2019-03-02,COD,Ituri,Rwampara (Bunia),1,0,1,1,1,5,NA,NA,NA,NA,NA,0,0,0,0,0,-2,https://mailchi.mp/sante.gouv.cd/ebola_kivu_3mar19
2019-03-03,2019-03-02,COD,Ituri,Tchomia,2,0,2,2,2,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_3mar19
2019-03-02,2019-03-01,COD,North Kivu,Beni,226,9,118,235,127,53,NA,NA,NA,NA,NA,0,0,0,0,0,-23,https://mailchi.mp/sante.gouv.cd/ebola_kivu_2mar19
2019-03-02,2019-03-01,COD,North Kivu,Biena,5,0,5,5,5,5,NA,NA,NA,NA,NA,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_2mar19
2019-03-02,2019-03-01,COD,North Kivu,Butembo,78,0,41,78,41,22,NA,NA,NA,NA,NA,0,0,0,0,0,14,https://mailchi.mp/sante.gouv.cd/ebola_kivu_2mar19
2019-03-02,2019-03-01,COD,North Kivu,Goma,0,0,0,0,0,4,NA,NA,NA,NA,NA,0,0,0,0,0,-5,https://mailchi.mp/sante.gouv.cd/ebola_kivu_2mar19
2019-03-02,2019-03-01,COD,North Kivu,Kalunguta,45,13,19,58,32,3,NA,NA,NA,NA,NA,0,0,0,0,0,2,https://mailchi.mp/sante.gouv.cd/ebola_kivu_2mar19
2019-03-02,2019-03-01,COD,North Kivu,Katwa,242,11,179,253,190,19,NA,NA,NA,NA,NA,1,0,1,2,2,3,https://mailchi.mp/sante.gouv.cd/ebola_kivu_2mar19
2019-03-02,2019-03-01,COD,North Kivu,Kayina,5,0,3,5,3,5,NA,NA,NA,NA,NA,0,0,0,0,0,3,https://mailchi.mp/sante.gouv.cd/ebola_kivu_2mar19
2019-03-02,2019-03-01,COD,North Kivu,Kyondo,15,2,11,17,13,5,NA,NA,NA,NA,NA,0,0,0,0,0,-2,https://mailchi.mp/sante.gouv.cd/ebola_kivu_2mar19
2019-03-02,2019-03-01,COD,North Kivu,Lubero,0,0,0,0,0,1,NA,NA,NA,NA,NA,0,0,0,0,0,-1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_2mar19
2019-03-02,2019-03-01,COD,North Kivu,Mabalako,90,16,54,106,70,2,NA,NA,NA,NA,NA,0,0,0,0,0,-2,https://mailchi.mp/sante.gouv.cd/ebola_kivu_2mar19
2019-03-02,2019-03-01,COD,North Kivu,Mangurujipa,5,0,4,5,4,3,NA,NA,NA,NA,NA,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_2mar19
2019-03-02,2019-03-01,COD,North Kivu,Masereka,8,1,3,9,4,0,NA,NA,NA,NA,NA,0,0,0,0,0,-3,https://mailchi.mp/sante.gouv.cd/ebola_kivu_2mar19
2019-03-02,2019-03-01,COD,North Kivu,Musienene,6,1,2,7,3,13,NA,NA,NA,NA,NA,0,0,0,0,0,-5,https://mailchi.mp/sante.gouv.cd/ebola_kivu_2mar19
2019-03-02,2019-03-01,COD,North Kivu,Mutwanga,4,0,3,4,3,5,NA,NA,NA,NA,NA,0,0,0,0,0,5,https://mailchi.mp/sante.gouv.cd/ebola_kivu_2mar19
2019-03-02,2019-03-01,COD,North Kivu,Oicha,30,0,19,30,19,14,NA,NA,NA,NA,NA,0,0,0,0,0,8,https://mailchi.mp/sante.gouv.cd/ebola_kivu_2mar19
2019-03-02,2019-03-01,COD,North Kivu,Vuhovi,14,0,10,14,10,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_2mar19
2019-03-02,2019-03-01,COD,Ituri,Komanda,28,9,9,37,18,8,NA,NA,NA,NA,NA,0,0,0,0,0,1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_2mar19
2019-03-02,2019-03-01,COD,Ituri,Mandima,20,3,10,23,13,1,NA,NA,NA,NA,NA,1,0,1,0,0,-2,https://mailchi.mp/sante.gouv.cd/ebola_kivu_2mar19
2019-03-02,2019-03-01,COD,Ituri,Nyankunde,1,0,1,1,1,2,NA,NA,NA,NA,NA,0,0,0,0,0,2,https://mailchi.mp/sante.gouv.cd/ebola_kivu_2mar19
2019-03-02,2019-03-01,COD,Ituri,Rwampara (Bunia),1,0,1,1,1,7,NA,NA,NA,NA,NA,0,0,0,0,0,3,https://mailchi.mp/sante.gouv.cd/ebola_kivu_2mar19
2019-03-02,2019-03-01,COD,Ituri,Tchomia,2,0,2,2,2,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_2mar19
2019-03-01,2019-02-28,COD,North Kivu,Beni,226,9,118,235,127,76,NA,NA,NA,NA,NA,0,0,0,0,0,10,https://mailchi.mp/sante.gouv.cd/ebola_kivu_1mar19
2019-03-01,2019-02-28,COD,North Kivu,Biena,5,0,5,5,5,5,NA,NA,NA,NA,NA,0,0,0,0,0,-1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_1mar19
2019-03-01,2019-02-28,COD,North Kivu,Butembo,78,0,41,78,41,8,NA,NA,NA,NA,NA,0,0,0,0,0,-18,https://mailchi.mp/sante.gouv.cd/ebola_kivu_1mar19
2019-03-01,2019-02-28,COD,North Kivu,Goma,0,0,0,0,0,9,NA,NA,NA,NA,NA,0,0,0,0,0,5,https://mailchi.mp/sante.gouv.cd/ebola_kivu_1mar19
2019-03-01,2019-02-28,COD,North Kivu,Kalunguta,45,13,19,58,32,1,NA,NA,NA,NA,NA,0,0,0,0,0,-7,https://mailchi.mp/sante.gouv.cd/ebola_kivu_1mar19
2019-03-01,2019-02-28,COD,North Kivu,Katwa,241,11,177,252,188,16,NA,NA,NA,NA,NA,2,0,2,2,2,-1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_1mar19
2019-03-01,2019-02-28,COD,North Kivu,Kayina,5,0,3,5,3,2,NA,NA,NA,NA,NA,0,0,0,0,0,-4,https://mailchi.mp/sante.gouv.cd/ebola_kivu_1mar19
2019-03-01,2019-02-28,COD,North Kivu,Kyondo,15,2,11,17,13,7,NA,NA,NA,NA,NA,0,0,0,0,0,2,https://mailchi.mp/sante.gouv.cd/ebola_kivu_1mar19
2019-03-01,2019-02-28,COD,North Kivu,Lubero,0,0,0,0,0,2,NA,NA,NA,NA,NA,0,0,0,0,0,-10,https://mailchi.mp/sante.gouv.cd/ebola_kivu_1mar19
2019-03-01,2019-02-28,COD,North Kivu,Mabalako,90,16,54,106,70,4,NA,NA,NA,NA,NA,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_1mar19
2019-03-01,2019-02-28,COD,North Kivu,Mangurujipa,5,0,4,5,4,3,NA,NA,NA,NA,NA,0,0,0,0,0,-4,https://mailchi.mp/sante.gouv.cd/ebola_kivu_1mar19
2019-03-01,2019-02-28,COD,North Kivu,Masereka,8,1,3,9,4,3,NA,NA,NA,NA,NA,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_1mar19
2019-03-01,2019-02-28,COD,North Kivu,Musienene,6,1,2,7,3,18,NA,NA,NA,NA,NA,0,0,0,0,0,3,https://mailchi.mp/sante.gouv.cd/ebola_kivu_1mar19
2019-03-01,2019-02-28,COD,North Kivu,Mutwanga,4,0,3,4,3,0,NA,NA,NA,NA,NA,0,0,0,0,0,-7,https://mailchi.mp/sante.gouv.cd/ebola_kivu_1mar19
2019-03-01,2019-02-28,COD,North Kivu,Oicha,30,0,19,30,19,6,NA,NA,NA,NA,NA,0,0,0,0,0,-12,https://mailchi.mp/sante.gouv.cd/ebola_kivu_1mar19
2019-03-01,2019-02-28,COD,North Kivu,Vuhovi,14,0,10,14,10,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_1mar19
2019-03-01,2019-02-28,COD,Ituri,Komanda,28,9,9,37,18,7,NA,NA,NA,NA,NA,0,0,0,0,0,-12,https://mailchi.mp/sante.gouv.cd/ebola_kivu_1mar19
2019-03-01,2019-02-28,COD,Ituri,Mandima,19,3,10,22,13,3,NA,NA,NA,NA,NA,1,0,1,0,0,3,https://mailchi.mp/sante.gouv.cd/ebola_kivu_1mar19
2019-03-01,2019-02-28,COD,Ituri,Nyankunde,1,0,1,1,1,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_1mar19
2019-03-01,2019-02-28,COD,Ituri,Rwampara (Bunia),1,0,1,1,1,4,NA,NA,NA,NA,NA,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_1mar19
2019-03-01,2019-02-28,COD,Ituri,Tchomia,2,0,2,2,2,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_1mar19
2019-02-28,2019-02-27,COD,North Kivu,Alimbongo,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,-1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_28fev19
2019-02-28,2019-02-27,COD,North Kivu,Beni,226,9,118,235,127,66,NA,NA,NA,NA,NA,0,0,0,0,0,-3,https://mailchi.mp/sante.gouv.cd/ebola_kivu_28fev19
2019-02-28,2019-02-27,COD,North Kivu,Biena,5,0,5,5,5,6,NA,NA,NA,NA,NA,0,0,0,0,0,-2,https://mailchi.mp/sante.gouv.cd/ebola_kivu_28fev19
2019-02-28,2019-02-27,COD,North Kivu,Butembo,78,0,41,78,41,26,NA,NA,NA,NA,NA,0,0,0,0,0,5,https://mailchi.mp/sante.gouv.cd/ebola_kivu_28fev19
2019-02-28,2019-02-27,COD,North Kivu,Goma,0,0,0,0,0,4,NA,NA,NA,NA,NA,0,0,0,0,0,-2,https://mailchi.mp/sante.gouv.cd/ebola_kivu_28fev19
2019-02-28,2019-02-27,COD,North Kivu,Kalunguta,45,13,19,58,32,8,NA,NA,NA,NA,NA,1,0,1,1,1,1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_28fev19
2019-02-28,2019-02-27,COD,North Kivu,Katwa,239,11,175,250,186,17,NA,NA,NA,NA,NA,5,0,5,1,1,-4,https://mailchi.mp/sante.gouv.cd/ebola_kivu_28fev19
2019-02-28,2019-02-27,COD,North Kivu,Kayina,5,0,3,5,3,6,NA,NA,NA,NA,NA,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_28fev19
2019-02-28,2019-02-27,COD,North Kivu,Kyondo,15,2,11,17,13,5,NA,NA,NA,NA,NA,0,0,0,0,0,-4,https://mailchi.mp/sante.gouv.cd/ebola_kivu_28fev19
2019-02-28,2019-02-27,COD,North Kivu,Lubero,0,0,0,0,0,12,NA,NA,NA,NA,NA,0,0,0,0,0,12,https://mailchi.mp/sante.gouv.cd/ebola_kivu_28fev19
2019-02-28,2019-02-27,COD,North Kivu,Mabalako,90,16,54,106,70,4,NA,NA,NA,NA,NA,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_28fev19
2019-02-28,2019-02-27,COD,North Kivu,Mangurujipa,5,0,4,5,4,7,NA,NA,NA,NA,NA,0,0,0,0,0,2,https://mailchi.mp/sante.gouv.cd/ebola_kivu_28fev19
2019-02-28,2019-02-27,COD,North Kivu,Masereka,8,1,3,9,4,3,NA,NA,NA,NA,NA,0,0,0,0,0,1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_28fev19
2019-02-28,2019-02-27,COD,North Kivu,Musienene,6,1,2,7,3,15,NA,NA,NA,NA,NA,0,0,0,0,0,-13,https://mailchi.mp/sante.gouv.cd/ebola_kivu_28fev19
2019-02-28,2019-02-27,COD,North Kivu,Mutwanga,4,0,3,4,3,7,NA,NA,NA,NA,NA,0,0,0,0,0,-1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_28fev19
2019-02-28,2019-02-27,COD,North Kivu,Oicha,30,0,19,30,19,18,NA,NA,NA,NA,NA,0,0,0,0,0,5,https://mailchi.mp/sante.gouv.cd/ebola_kivu_28fev19
2019-02-28,2019-02-27,COD,North Kivu,Vuhovi,14,0,10,14,10,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_28fev19
2019-02-28,2019-02-27,COD,Ituri,Komanda,28,9,9,37,18,19,NA,NA,NA,NA,NA,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_28fev19
2019-02-28,2019-02-27,COD,Ituri,Mandima,18,3,10,21,13,0,NA,NA,NA,NA,NA,0,0,0,0,0,-1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_28fev19
2019-02-28,2019-02-27,COD,Ituri,Nyankunde,1,0,1,1,1,0,NA,NA,NA,NA,NA,0,0,0,0,0,-1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_28fev19
2019-02-28,2019-02-27,COD,Ituri,Rwampara (Bunia),1,0,1,1,1,4,NA,NA,NA,NA,NA,0,0,0,0,0,4,https://mailchi.mp/sante.gouv.cd/ebola_kivu_28fev19
2019-02-28,2019-02-27,COD,Ituri,Tchomia,2,0,2,2,2,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_28fev19
2019-02-27,2019-02-26,COD,North Kivu,Alimbongo,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,https://mailchi.mp/sante.gouv.cd/ebola_kivu_27fev19
2019-02-27,2019-02-26,COD,North Kivu,Beni,226,9,118,235,127,69,NA,NA,NA,NA,NA,0,0,0,0,0,15,https://mailchi.mp/sante.gouv.cd/ebola_kivu_27fev19
2019-02-27,2019-02-26,COD,North Kivu,Biena,5,0,5,5,5,8,NA,NA,NA,NA,NA,0,0,0,0,0,-7,https://mailchi.mp/sante.gouv.cd/ebola_kivu_27fev19
2019-02-27,2019-02-26,COD,North Kivu,Butembo,78,0,41,78,41,21,NA,NA,NA,NA,NA,0,0,0,1,1,2,https://mailchi.mp/sante.gouv.cd/ebola_kivu_27fev19
2019-02-27,2019-02-26,COD,North Kivu,Goma,0,0,0,0,0,6,NA,NA,NA,NA,NA,0,0,0,0,0,5,https://mailchi.mp/sante.gouv.cd/ebola_kivu_27fev19
2019-02-27,2019-02-26,COD,North Kivu,Kalunguta,44,13,18,57,31,7,NA,NA,NA,NA,NA,0,0,0,0,0,2,https://mailchi.mp/sante.gouv.cd/ebola_kivu_27fev19
2019-02-27,2019-02-26,COD,North Kivu,Katwa,234,11,174,245,185,21,NA,NA,NA,NA,NA,4,0,4,1,1,6,https://mailchi.mp/sante.gouv.cd/ebola_kivu_27fev19
2019-02-27,2019-02-26,COD,North Kivu,Kayina,5,0,3,5,3,6,NA,NA,NA,NA,NA,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_27fev19
2019-02-27,2019-02-26,COD,North Kivu,Kyondo,15,2,11,17,13,9,NA,NA,NA,NA,NA,0,0,0,0,0,7,https://mailchi.mp/sante.gouv.cd/ebola_kivu_27fev19
2019-02-27,2019-02-26,COD,North Kivu,Lubero,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_27fev19
2019-02-27,2019-02-26,COD,North Kivu,Mabalako,90,16,54,106,70,4,NA,NA,NA,NA,NA,0,0,0,0,0,1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_27fev19
2019-02-27,2019-02-26,COD,North Kivu,Mangurujipa,5,0,4,5,4,5,NA,NA,NA,NA,NA,0,0,0,0,0,4,https://mailchi.mp/sante.gouv.cd/ebola_kivu_27fev19
2019-02-27,2019-02-26,COD,North Kivu,Masereka,8,1,3,9,4,2,NA,NA,NA,NA,NA,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_27fev19
2019-02-27,2019-02-26,COD,North Kivu,Musienene,6,1,2,7,3,28,NA,NA,NA,NA,NA,0,0,0,0,0,5,https://mailchi.mp/sante.gouv.cd/ebola_kivu_27fev19
2019-02-27,2019-02-26,COD,North Kivu,Mutwanga,4,0,3,4,3,8,NA,NA,NA,NA,NA,0,0,0,0,0,2,https://mailchi.mp/sante.gouv.cd/ebola_kivu_27fev19
2019-02-27,2019-02-26,COD,North Kivu,Oicha,30,0,19,30,19,13,NA,NA,NA,NA,NA,-1,0,-1,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_27fev19
2019-02-27,2019-02-26,COD,North Kivu,Vuhovi,14,0,10,14,10,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_27fev19
2019-02-27,2019-02-26,COD,Ituri,Komanda,28,9,9,37,18,19,NA,NA,NA,NA,NA,1,0,1,0,0,-7,https://mailchi.mp/sante.gouv.cd/ebola_kivu_27fev19
2019-02-27,2019-02-26,COD,Ituri,Mandima,18,3,10,21,13,1,NA,NA,NA,NA,NA,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_27fev19
2019-02-27,2019-02-26,COD,Ituri,Nyankunde,1,0,1,1,1,1,NA,NA,NA,NA,NA,0,0,0,0,0,1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_27fev19
2019-02-27,2019-02-26,COD,Ituri,Rwampara (Bunia),1,0,1,1,1,0,NA,NA,NA,NA,NA,0,0,0,0,0,-4,https://mailchi.mp/sante.gouv.cd/ebola_kivu_27fev19
2019-02-27,2019-02-26,COD,Ituri,Tchomia,2,0,2,2,2,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_27fev19
2019-02-26,2019-02-25,COD,North Kivu,Beni,226,9,118,235,127,54,NA,NA,NA,NA,NA,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_26fev19
2019-02-26,2019-02-25,COD,North Kivu,Biena,5,0,5,5,5,15,NA,NA,NA,NA,NA,0,0,0,0,0,9,https://mailchi.mp/sante.gouv.cd/ebola_kivu_26fev19
2019-02-26,2019-02-25,COD,North Kivu,Butembo,78,0,40,78,40,19,NA,NA,NA,NA,NA,2,0,2,1,1,-3,https://mailchi.mp/sante.gouv.cd/ebola_kivu_26fev19
2019-02-26,2019-02-25,COD,North Kivu,Goma,0,0,0,0,0,1,NA,NA,NA,NA,NA,0,0,0,0,0,-1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_26fev19
2019-02-26,2019-02-25,COD,North Kivu,Kalunguta,44,13,18,57,31,5,NA,NA,NA,NA,NA,0,0,0,0,0,1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_26fev19
